OTU,Sample,Common,Gender,Abundance,Phylum,Class,Order,Family,Genus,Species
ASV62,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV63,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV64,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV65,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV66,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV67,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV68,S20,MRBD,F,0,Arthropoda,Insecta,,,insect,
ASV69,S20,MRBD,F,0,Arthropoda,Insecta,,,insect,
ASV7,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV70,S20,MRBD,F,0,Arthropoda,Insecta,,,insect,
ASV71,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV72,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV73,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV74,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV75,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV76,S20,MRBD,F,0,Arthropoda,Insecta,,,insect,
ASV77,S20,MRBD,F,0,Arthropoda,Insecta,,,insect,
ASV78,S20,MRBD,F,0,Arthropoda,Insecta,,,insect,
ASV79,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV8,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV80,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV81,S20,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV9,S21,MRBD,F,2177,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV10,S21,MRBD,F,1520,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV11,S21,MRBD,F,1317,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV12,S21,MRBD,F,1175,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV16,S21,MRBD,F,649,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV15,S21,MRBD,F,638,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV19,S21,MRBD,F,607,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV23,S21,MRBD,F,431,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV27,S21,MRBD,F,377,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV34,S21,MRBD,F,366,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV37,S21,MRBD,F,295,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV29,S21,MRBD,F,290,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV31,S21,MRBD,F,277,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV40,S21,MRBD,F,254,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV25,S21,MRBD,F,240,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV26,S21,MRBD,F,211,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV44,S21,MRBD,F,202,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV28,S21,MRBD,F,182,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV30,S21,MRBD,F,150,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV1,S21,MRBD,F,28,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV6,S21,MRBD,F,27,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV13,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV14,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV17,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV18,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV2,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV20,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV21,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV22,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV24,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV3,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV32,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV33,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV35,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV36,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV38,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV39,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV4,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV41,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV42,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV43,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV45,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV46,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV47,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV48,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV49,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV5,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV50,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV51,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV52,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV53,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV54,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV55,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV56,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV57,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV58,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV59,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV60,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV61,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV62,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV63,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV64,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV65,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV66,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV67,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV68,S21,MRBD,F,0,Arthropoda,Insecta,,,insect,
ASV69,S21,MRBD,F,0,Arthropoda,Insecta,,,insect,
ASV7,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV70,S21,MRBD,F,0,Arthropoda,Insecta,,,insect,
ASV71,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV72,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV73,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV74,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV75,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV76,S21,MRBD,F,0,Arthropoda,Insecta,,,insect,
ASV77,S21,MRBD,F,0,Arthropoda,Insecta,,,insect,
ASV78,S21,MRBD,F,0,Arthropoda,Insecta,,,insect,
ASV79,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV8,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV80,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV81,S21,MRBD,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV13,S22,MRBD,M,2977,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV18,S22,MRBD,M,2309,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV21,S22,MRBD,M,2002,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV24,S22,MRBD,M,1609,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV32,S22,MRBD,M,745,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV33,S22,MRBD,M,732,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV35,S22,MRBD,M,614,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV39,S22,MRBD,M,506,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV42,S22,MRBD,M,491,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV45,S22,MRBD,M,433,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV46,S22,MRBD,M,404,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV47,S22,MRBD,M,377,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV48,S22,MRBD,M,370,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV49,S22,MRBD,M,369,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV50,S22,MRBD,M,322,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV9,S22,MRBD,M,251,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV10,S22,MRBD,M,226,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV11,S22,MRBD,M,189,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV12,S22,MRBD,M,172,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV16,S22,MRBD,M,108,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV15,S22,MRBD,M,101,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV19,S22,MRBD,M,84,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV5,S22,MRBD,M,78,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV23,S22,MRBD,M,77,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV1,S22,MRBD,M,70,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV75,S22,MRBD,M,16,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV14,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV17,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV2,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV20,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV22,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV25,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV26,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV27,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV28,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV29,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV3,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV30,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV31,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV34,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV36,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV37,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV38,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV4,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV40,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV41,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV43,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV44,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV51,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV52,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV53,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV54,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV55,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV56,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV57,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV58,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV59,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV6,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV60,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV61,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV62,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV63,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV64,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV65,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV66,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV67,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV68,S22,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV69,S22,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV7,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV70,S22,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV71,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV72,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV73,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV74,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV76,S22,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV77,S22,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV78,S22,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV79,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV8,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV80,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV81,S22,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV9,S23,MRBD,M,5447,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV10,S23,MRBD,M,4374,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV11,S23,MRBD,M,4006,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV12,S23,MRBD,M,3335,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV15,S23,MRBD,M,1750,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV16,S23,MRBD,M,1667,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV19,S23,MRBD,M,1261,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV25,S23,MRBD,M,1188,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV23,S23,MRBD,M,1168,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV26,S23,MRBD,M,1028,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV28,S23,MRBD,M,959,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV27,S23,MRBD,M,863,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV29,S23,MRBD,M,766,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV30,S23,MRBD,M,713,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV31,S23,MRBD,M,547,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV43,S23,MRBD,M,370,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV51,S23,MRBD,M,285,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV55,S23,MRBD,M,229,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV56,S23,MRBD,M,209,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV57,S23,MRBD,M,204,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV34,S23,MRBD,M,197,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV58,S23,MRBD,M,192,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV59,S23,MRBD,M,182,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV37,S23,MRBD,M,181,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV40,S23,MRBD,M,157,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV44,S23,MRBD,M,138,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV6,S23,MRBD,M,103,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV5,S23,MRBD,M,78,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV2,S23,MRBD,M,77,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV73,S23,MRBD,M,40,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV4,S23,MRBD,M,37,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV67,S23,MRBD,M,22,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV71,S23,MRBD,M,19,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV1,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV13,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV14,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV17,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV18,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV20,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV21,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV22,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV24,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV3,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV32,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV33,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV35,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV36,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV38,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV39,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV41,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV42,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV45,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV46,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV47,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV48,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV49,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV50,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV52,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV53,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV54,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV60,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV61,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV62,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV63,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV64,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV65,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV66,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV68,S23,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV69,S23,MRBD,M,0,Arthropoda,Insecta,,,insect,
